"cntry","w4q47","w4q50","w4q52","gndr","agea","eduyrs","eisced","hinctnta","region"
"SE",2,3,2,1,31,14,5,8,"SE31"
"SE",1,3,4,1,40,7,7,5,"SE11"
"SE",1,3,3,2,44,18,7,5,"SE11"
"SE",1,3,3,2,33,17,7,10,"SE21"
"SE",2,2,2,2,42,20,7,3,"SE23"
"SE",1,4,3,1,65,13,5,9,"SE33"
"SE",1,3,2,2,70,13,3,2,"SE21"
"SE",3,2,1,1,70,18,7,8,"SE12"
"SE",3,2,2,1,NA,22,6,4,"SE31"
"SE",1,2,3,2,64,16,6,3,"SE33"
"SE",1,2,3,1,76,10,3,10,"SE23"
"SE",2,3,3,1,74,13,3,5,"SE33"
"SE",1,3,2,2,68,14,7,8,"SE23"
"SE",1,2,2,1,46,16,5,1,"SE12"
"SE",2,2,1,1,59,11,4,8,"SE31"
"SE",1,2,2,2,42,18,7,6,"SE23"
"SE",2,2,2,1,69,12,4,7,"SE12"
"SE",NA,NA,NA,2,90,10,7,6,"SE11"
"SE",1,4,4,1,59,12,4,10,"SE12"
"SE",1,3,2,2,60,15,5,9,"SE21"
"SE",2,3,4,2,75,10,1,7,"SE22"
"SE",2,3,3,1,68,12,3,3,"SE21"
"SE",1,4,4,2,53,13,4,4,"SE11"
"SE",1,3,3,1,81,14,7,5,"SE31"
"SE",1,2,3,2,75,17,6,6,"SE21"
"SE",1,4,4,1,47,16,6,10,"SE11"
"SE",1,2,2,2,70,5,6,2,"SE23"
"SE",2,2,3,2,68,15,5,1,"SE11"
"SE",4,2,1,1,28,NA,4,2,"SE22"
"SE",1,3,3,1,56,9,2,9,"SE23"
"SE",1,3,2,1,34,15,5,7,"SE22"
"SE",2,3,2,2,23,16,6,4,"SE21"
"SE",2,2,3,2,55,18,7,9,"SE12"
"SE",1,4,3,1,69,14,5,6,"SE23"
"SE",1,NA,3,2,72,18,7,3,"SE23"
"SE",1,4,3,2,76,14,6,5,"SE21"
"SE",3,1,1,2,31,15,4,6,"SE12"
"SE",1,2,2,2,55,13,3,7,"SE21"
"SE",1,4,4,1,54,16,7,6,"SE22"
"SE",1,3,3,1,79,NA,1,6,"SE22"
"SE",1,3,3,1,71,16,6,10,"SE11"
"SE",1,3,3,1,67,12,4,7,"SE32"
"SE",1,3,3,1,66,12,4,6,"SE33"
"SE",2,2,2,2,44,13,5,6,"SE12"
"SE",1,3,4,2,66,10,3,1,"SE21"
"SE",2,2,2,2,68,14,2,3,"SE31"
"SE",1,3,3,1,45,12,4,8,"SE21"
"SE",2,2,2,2,60,11,3,6,"SE31"
"SE",1,4,2,1,38,16,5,8,"SE22"
"SE",3,2,1,1,34,12,3,10,"SE11"
"SE",1,3,3,1,67,12,3,7,"SE23"
"SE",2,3,3,1,36,12,4,7,"SE23"
"SE",1,4,2,1,81,14,5,8,"SE21"
"SE",2,1,1,1,43,12,4,5,"SE23"
"SE",1,2,2,1,50,10,4,10,"SE11"
"SE",1,3,3,1,77,14,5,6,"SE11"
"SE",2,3,3,2,23,16,4,6,"SE23"
"SE",2,2,2,2,70,9,1,2,"SE12"
"SE",1,3,4,1,66,18,7,10,"SE22"
"SE",1,2,2,2,71,15,6,8,"SE33"
"SE",2,2,2,1,35,12,4,3,"SE22"
"SE",NA,NA,NA,2,81,7,1,1,"SE23"
"SE",1,3,3,2,29,16,6,9,"SE23"
"SE",4,1,2,2,31,16,5,6,"SE22"
"SE",2,4,4,2,28,17,6,10,"SE22"
"SE",1,3,3,2,54,11,3,9,"SE23"
"SE",1,3,3,2,54,16,7,10,"SE22"
"SE",1,4,4,1,45,16,7,1,"SE12"
"SE",1,4,4,2,58,16,5,10,"SE12"
"SE",2,3,3,1,33,5,2,1,"SE12"
"SE",1,4,4,1,38,13,4,6,"SE31"
"SE",1,4,4,2,75,10,2,7,"SE11"
"SE",2,2,2,2,41,14,5,5,"SE11"
"SE",2,2,2,1,85,7,1,4,"SE12"
"SE",1,3,3,1,90,7,1,3,"SE22"
"SE",2,2,2,2,23,13,4,7,"SE11"
"SE",2,2,3,2,30,14,4,1,"SE11"
"SE",3,2,2,2,41,15,7,1,"SE11"
"SE",1,3,3,1,75,14,5,9,"SE23"
"SE",2,3,2,2,68,9,6,7,"SE31"
"SE",1,3,4,1,62,13,5,6,"SE12"
"SE",1,4,4,2,71,12,1,10,"SE23"
"SE",1,4,3,2,60,13,4,9,"SE12"
"SE",1,2,3,1,77,3,6,2,"SE11"
"SE",1,4,4,2,45,3,6,7,"SE23"
"SE",3,2,2,2,61,10,3,3,"SE21"
"SE",1,3,3,2,68,12,2,4,"SE33"
"SE",1,3,2,1,55,13,5,9,"SE12"
"SE",2,2,2,1,66,18,7,6,"SE22"
"SE",1,3,2,1,66,NA,2,5,"SE22"
"SE",1,4,4,1,63,9,2,6,"SE23"
"SE",1,3,3,1,28,19,7,10,"SE22"
"SE",1,4,3,2,27,16,6,7,"SE23"
"SE",1,3,3,1,56,17,4,7,"SE12"
"SE",3,1,2,1,64,20,7,9,"SE12"
"SE",1,2,2,2,55,13,5,9,"SE23"
"SE",2,2,1,1,34,9,2,3,"SE22"
"SE",2,2,2,2,46,19,7,7,"SE12"
"SE",2,4,2,2,28,15,5,10,"SE12"
"SE",2,1,2,1,37,13,4,3,"SE12"
"SE",1,3,3,1,68,9,2,5,"SE12"
"SE",1,3,3,1,37,15,5,10,"SE11"
"SE",2,2,1,1,18,11,2,9,"SE21"
"SE",2,2,2,1,55,18,7,8,"SE11"
"SE",1,3,4,2,53,17,6,10,"SE11"
"SE",2,2,2,2,58,13,4,5,"SE11"
"SE",1,4,2,1,61,14,5,9,"SE21"
"SE",1,3,2,1,62,18,7,8,"SE22"
"SE",3,1,1,2,54,11,3,7,"SE21"
"SE",2,1,1,1,56,12,2,6,"SE12"
"SE",1,2,2,2,69,16,5,7,"SE12"
"SE",3,2,2,2,55,16,7,5,"SE22"
"SE",1,2,3,2,73,12,4,7,"SE23"
"SE",1,3,2,2,53,17,7,8,"SE12"
"SE",2,1,1,2,59,11,2,2,"SE11"
"SE",NA,NA,NA,1,61,4,7,10,"SE11"
"SE",2,2,2,2,65,10,5,3,"SE22"
"SE",1,2,2,1,72,16,6,9,"SE11"
"SE",3,2,2,2,50,17,6,5,"SE11"
"SE",1,2,2,2,30,14,4,8,"SE31"
"SE",1,3,2,1,42,13,7,7,"SE23"
"SE",1,4,3,1,18,11,2,10,"SE11"
"SE",2,3,2,2,64,14,6,8,"SE22"
"SE",2,4,2,2,34,19,7,8,"SE11"
"SE",2,1,1,1,66,9,2,1,"SE23"
"SE",2,3,3,2,77,NA,5,1,"SE32"
"SE",1,3,3,2,42,17,5,9,"SE23"
"SE",1,3,3,1,73,9,1,6,"SE31"
"SE",1,2,2,2,62,12,5,7,"SE31"
"SE",2,3,2,2,65,14,5,2,"SE23"
"SE",1,2,3,1,64,13,5,10,"SE12"
"SE",1,3,3,2,36,16,7,7,"SE21"
"SE",1,3,2,2,18,11,2,8,"SE22"
"SE",1,2,2,1,48,20,7,9,"SE12"
"SE",2,2,3,1,64,13,4,10,"SE22"
"SE",1,2,2,1,87,17,7,4,"SE22"
"SE",1,3,3,2,54,18,6,8,"SE21"
"SE",2,3,2,2,36,5,7,9,"SE23"
"SE",2,2,3,2,46,12,4,9,"SE22"
"SE",4,1,1,2,42,17,7,1,"SE11"
"SE",2,2,2,1,29,5,7,9,"SE23"
"SE",1,2,2,2,40,15,6,8,"SE21"
"SE",1,3,3,1,75,17,6,10,"SE31"
"SE",2,2,1,1,40,19,7,10,"SE11"
"SE",1,4,3,1,47,3,4,9,"SE11"
"SE",2,3,3,1,32,12,4,9,"SE12"
"SE",2,2,3,2,52,4,7,1,"SE11"
"SE",1,3,3,1,79,27,7,7,"SE12"
"SE",2,2,1,2,29,19,7,6,"SE22"
"SE",1,3,3,2,45,14,5,8,"SE23"
"SE",1,3,2,1,46,12,5,4,"SE31"
"SE",2,2,3,1,59,12,3,6,"SE23"
"SE",2,2,2,2,66,11,3,6,"SE12"
"SE",1,2,2,1,71,12,2,5,"SE12"
"SE",1,3,2,1,51,18,7,9,"SE33"
"SE",1,2,3,1,47,19,7,8,"SE11"
"SE",1,3,3,2,22,13,4,1,"SE22"
"SE",2,3,2,2,38,17,7,9,"SE11"
"SE",1,4,4,2,83,18,6,3,"SE22"
"SE",1,2,2,2,71,9,2,5,"SE23"
"SE",1,2,2,1,87,18,5,6,"SE23"
"SE",4,1,1,1,53,12,3,2,"SE23"
"SE",1,2,2,2,77,12,5,1,"SE12"
"SE",1,2,2,1,77,13,5,7,"SE23"
"SE",2,2,2,1,59,9,2,10,"SE31"
"SE",1,2,2,2,69,18,7,5,"SE22"
"SE",1,3,2,1,39,15,5,7,"SE11"
"SE",1,3,3,1,59,15,5,8,"SE11"
"SE",1,2,2,1,76,8,1,5,"SE21"
"SE",1,2,2,2,57,11,2,7,"SE12"
"SE",1,3,2,2,42,18,7,9,"SE11"
"SE",2,3,2,2,64,6,3,6,"SE11"
"SE",1,3,2,2,67,14,6,3,"SE32"
"SE",1,2,2,1,53,12,4,10,"SE12"
"SE",2,2,2,2,60,11,3,7,"SE23"
"SE",1,2,2,2,36,12,4,8,"SE11"
"SE",4,2,2,2,36,3,2,4,"SE11"
"SE",1,2,3,2,54,12,5,9,"SE12"
"SE",2,3,3,2,23,15,4,1,"SE12"
"SE",1,3,3,2,69,18,7,7,"SE23"
"SE",1,3,3,1,75,12,3,6,"SE11"
"SE",1,4,4,1,22,14,4,10,"SE23"
"SE",1,4,4,1,84,12,3,6,"SE23"
"SE",1,3,4,1,61,16,5,9,"SE11"
"SE",1,3,3,1,55,18,7,8,"SE22"
"SE",2,2,1,1,50,19,7,8,"SE23"
"SE",1,3,3,1,53,12,5,9,"SE31"
"SE",2,3,3,1,48,12,3,9,"SE22"
"SE",1,3,3,1,72,8,1,7,"SE23"
"SE",1,3,3,2,65,21,7,8,"SE22"
"SE",1,4,4,1,67,16,6,6,"SE23"
"SE",1,4,4,2,23,15,6,6,"SE12"
"SE",1,3,4,2,33,17,7,8,"SE33"
"SE",2,2,1,1,50,12,3,9,"SE12"
"SE",1,2,4,1,18,12,4,7,"SE23"
"SE",1,2,2,1,56,11,2,7,"SE23"
"SE",1,2,2,1,72,19,5,7,"SE23"
"SE",1,4,4,1,40,5,7,5,"SE22"
"SE",3,2,1,1,56,11,3,8,"SE11"
"SE",1,4,4,2,42,18,5,4,"SE21"
"SE",1,4,4,2,18,11,2,7,"SE32"
"SE",1,3,3,2,68,17,5,8,"SE23"
"SE",2,2,2,2,40,17,7,9,"SE11"
"SE",4,2,1,1,41,16,4,6,"SE12"
"SE",1,3,2,2,63,15,5,8,"SE11"
"SE",1,1,3,1,34,16,5,10,"SE23"
"SE",1,1,1,2,47,18,6,10,"SE11"
"SE",1,2,1,1,58,13,5,9,"SE22"
"SE",1,4,3,2,67,14,3,7,"SE12"
"SE",2,3,3,2,56,12,4,7,"SE22"
"SE",1,3,3,2,61,12,4,7,"SE23"
"SE",2,1,2,1,77,13,5,3,"SE23"
"SE",1,4,3,1,76,14,5,6,"SE33"
"SE",2,3,3,1,46,19,7,5,"SE23"
"SE",1,3,3,1,51,18,7,8,"SE22"
"SE",1,3,3,2,70,NA,5,9,"SE33"
"SE",1,4,4,2,39,16,6,8,"SE32"
"SE",2,3,3,2,27,18,7,7,"SE11"
"SE",1,3,4,1,66,15,5,10,"SE11"
"SE",1,4,4,2,66,11,3,3,"SE23"
"SE",1,4,3,2,69,20,5,3,"SE21"
"SE",1,3,3,2,47,12,5,8,"SE11"
"SE",1,3,3,2,60,15,6,8,"SE11"
"SE",1,1,3,1,81,10,1,6,"SE11"
"SE",1,3,2,1,34,12,4,8,"SE23"
"SE",1,4,4,1,61,16,7,8,"SE12"
"SE",1,3,3,1,30,15,6,10,"SE11"
"SE",1,3,1,2,51,16,7,10,"SE11"
"SE",2,1,2,2,76,9,1,NA,"SE11"
"SE",1,3,3,1,65,18,6,7,"SE23"
"SE",1,4,3,2,52,8,1,8,"SE31"
"SE",1,3,3,2,65,15,7,8,"SE12"
"SE",1,3,3,1,63,4,7,10,"SE11"
"SE",2,2,1,2,19,12,4,8,"SE31"
"SE",1,4,3,1,23,19,6,1,"SE12"
"SE",1,3,4,1,43,11,4,4,"SE32"
"SE",1,4,3,2,26,17,7,3,"SE11"
"SE",2,3,3,2,24,16,4,6,"SE11"
"SE",1,3,3,1,61,20,7,8,"SE22"
"SE",1,NA,3,1,77,17,7,10,"SE11"
"SE",1,3,3,2,34,20,7,9,"SE23"
"SE",1,4,3,2,61,5,4,8,"SE22"
"SE",1,NA,4,2,62,14,5,6,"SE22"
"SE",2,3,2,1,46,16,5,8,"SE23"
"SE",NA,NA,NA,1,26,13,4,3,"SE32"
"SE",1,3,2,2,25,18,7,4,"SE31"
"SE",2,2,2,2,64,14,6,9,"SE11"
"SE",1,3,3,2,43,5,7,8,"SE22"
"SE",NA,NA,NA,2,35,21,5,5,"SE11"
"SE",1,3,4,2,67,13,3,6,"SE23"
"SE",1,3,3,1,50,12,4,6,"SE12"
"SE",1,3,2,2,21,13,4,6,"SE12"
"SE",1,3,2,1,73,13,3,5,"SE12"
"SE",1,1,3,1,35,15,5,7,"SE23"
"SE",1,3,4,2,47,16,6,7,"SE22"
"SE",1,1,1,2,38,15,5,3,"SE11"
"SE",1,3,3,2,57,16,5,1,"SE12"
"SE",1,3,3,2,72,12,2,3,"SE11"
"SE",3,2,2,1,18,13,4,7,"SE22"
"SE",1,3,3,2,74,15,5,7,"SE11"
"SE",1,2,3,2,22,17,6,6,"SE22"
"SE",1,4,4,2,70,13,3,5,"SE23"
"SE",2,3,2,2,41,17,6,10,"SE23"
"SE",1,2,2,2,87,13,3,3,"SE32"
"SE",2,2,2,2,42,18,7,8,"SE22"
"SE",NA,NA,NA,2,38,14,7,7,"SE11"
"SE",1,3,4,2,67,3,6,5,"SE23"
"SE",1,3,3,2,78,14,4,7,"SE22"
"SE",1,3,3,2,39,17,7,9,"SE31"
"SE",1,2,2,1,73,9,5,8,"SE23"
"SE",2,3,2,1,33,12,6,7,"SE12"
"SE",2,3,2,2,30,16,6,8,"SE12"
"SE",1,3,2,2,46,11,3,4,"SE21"
"SE",2,3,3,1,39,3,5,1,"SE11"
"SE",1,3,4,1,52,18,7,10,"SE11"
"SE",1,3,3,1,64,10,2,8,"SE12"
"SE",2,2,1,2,62,16,7,5,"SE23"
"SE",2,2,2,1,57,17,6,5,"SE11"
"SE",3,3,3,2,29,17,7,9,"SE12"
"SE",1,4,4,2,28,13,4,2,"SE23"
"SE",4,2,2,1,62,9,2,7,"SE21"
"SE",2,NA,2,1,56,15,5,9,"SE21"
"SE",3,2,2,2,22,14,4,6,"SE12"
"SE",1,3,3,2,67,16,6,5,"SE32"
"SE",1,3,3,1,69,13,3,8,"SE12"
"SE",1,2,3,1,42,13,4,1,"SE31"
"SE",1,2,2,2,31,15,6,3,"SE32"
"SE",2,3,2,2,53,20,7,7,"SE23"
"SE",1,3,2,2,69,20,6,7,"SE11"
"SE",1,2,2,1,64,13,2,6,"SE23"
"SE",2,3,1,2,32,18,7,10,"SE12"
"SE",1,3,2,1,54,18,7,10,"SE11"
"SE",3,2,2,2,66,11,3,6,"SE22"
"SE",1,3,3,1,83,14,5,4,"SE11"
"SE",1,3,3,2,68,10,2,7,"SE21"
"SE",2,2,1,1,38,12,4,7,"SE22"
"SE",1,3,3,2,62,14,5,6,"SE31"
"SE",1,3,3,1,73,9,3,4,"SE23"
"SE",1,2,3,1,57,15,4,7,"SE11"
"SE",2,3,2,2,62,13,5,8,"SE33"
"SE",1,2,3,2,76,18,NA,10,"SE23"
"SE",1,4,3,2,37,18,7,10,"SE11"
"SE",2,2,2,2,29,16,6,9,"SE32"
"SE",1,2,3,1,51,12,5,10,"SE12"
"SE",1,3,3,2,37,19,7,8,"SE21"
"SE",1,4,4,2,65,19,7,3,"SE11"
"SE",1,2,2,1,74,12,55,10,"SE22"
"SE",1,2,4,1,70,9,2,4,"SE22"
"SE",1,3,3,1,82,22,7,8,"SE11"
"SE",2,2,2,1,44,12,2,5,"SE22"
"SE",4,1,2,2,35,12,4,7,"SE22"
"SE",3,2,2,1,67,15,4,3,"SE21"
"SE",1,4,3,1,34,14,4,7,"SE23"
"SE",2,2,2,1,72,NA,1,2,"SE33"
"SE",1,3,2,1,70,9,2,5,"SE11"
"SE",1,4,2,1,74,7,1,2,"SE31"
"SE",2,2,2,1,63,13,5,7,"SE31"
"SE",1,3,3,2,35,13,4,8,"SE23"
"SE",1,4,3,1,43,NA,4,10,"SE22"
"SE",1,3,2,2,46,12,4,10,"SE11"
"SE",3,2,2,1,57,11,3,9,"SE23"
"SE",1,2,1,1,68,11,3,6,"SE12"
"SE",1,2,2,1,71,17,7,7,"SE12"
"SE",1,4,4,1,61,15,5,10,"SE11"
"SE",2,2,2,2,66,16,4,6,"SE31"
"SE",2,2,2,2,79,16,6,7,"SE22"
"SE",1,3,3,2,72,12,3,2,"SE23"
"SE",1,1,2,1,49,18,6,8,"SE11"
"SE",1,2,2,2,61,13,3,4,"SE12"
"SE",3,2,4,1,44,12,2,6,"SE21"
"SE",1,3,2,2,48,12,5,9,"SE11"
"SE",1,3,3,1,56,14,5,8,"SE22"
"SE",3,2,2,2,75,10,2,2,"SE11"
"SE",1,4,4,2,29,18,7,9,"SE12"
"SE",2,2,2,1,85,17,5,7,"SE11"
"SE",2,2,2,1,37,14,4,10,"SE11"
"SE",1,2,3,2,65,17,5,7,"SE22"
"SE",3,2,1,1,30,15,4,7,"SE11"
"SE",1,4,4,2,71,17,7,6,"SE22"
"SE",1,3,3,1,42,16,6,10,"SE11"
"SE",2,2,2,1,28,12,4,4,"SE33"
"SE",1,2,2,1,76,15,3,5,"SE23"
"SE",3,3,3,1,49,20,7,10,"SE23"
"SE",1,4,3,2,51,4,6,10,"SE11"
"SE",2,1,1,1,59,15,4,1,"SE11"
"SE",2,2,2,2,29,4,7,6,"SE33"
"SE",2,3,2,2,65,11,3,6,"SE12"
"SE",2,3,2,1,59,20,7,10,"SE11"
"SE",1,4,4,2,61,13,2,7,"SE12"
"SE",2,2,2,1,18,11,2,7,"SE23"
"SE",1,2,2,2,73,13,3,7,"SE12"
"SE",1,3,3,2,71,11,5,6,"SE12"
"SE",2,2,2,2,64,15,4,2,"SE11"
"SE",2,NA,NA,2,57,16,5,1,"SE11"
"SE",2,2,2,2,35,11,5,7,"SE22"
"SE",1,4,4,2,73,17,7,7,"SE23"
"SE",1,3,2,1,54,14,5,7,"SE12"
"SE",1,4,4,2,65,5,6,9,"SE22"
"SE",1,3,4,2,56,13,3,5,"SE23"
"SE",1,2,2,2,41,16,5,8,"SE11"
"SE",2,2,2,2,70,10,2,4,"SE12"
"SE",4,1,1,2,59,15,3,1,"SE11"
"SE",1,3,3,2,63,15,5,7,"SE32"
"SE",1,3,2,1,65,11,3,6,"SE12"
"SE",1,2,2,2,68,NA,5,3,"SE12"
"SE",2,2,4,1,45,12,4,9,"SE22"
"SE",3,1,1,1,58,19,6,10,"SE11"
"SE",1,3,2,1,36,15,6,8,"SE23"
"SE",1,2,2,2,45,13,4,9,"SE21"
"SE",2,2,2,2,70,NA,3,4,"SE21"
"SE",1,1,2,2,46,20,7,7,"SE23"
"SE",1,2,4,2,28,18,5,7,"SE22"
"SE",2,2,2,2,30,15,5,4,"SE12"
"SE",2,2,2,2,70,16,6,2,"SE11"
"SE",3,1,1,1,36,21,7,4,"SE22"
"SE",2,3,3,2,58,16,6,6,"SE22"
"SE",2,2,2,2,57,4,5,4,"SE12"
"SE",1,4,4,2,76,17,7,5,"SE31"
"SE",2,2,2,2,83,12,5,8,"SE11"
"SE",3,3,3,2,23,9,2,5,"SE23"
"SI",1,4,4,1,55,21,6,10,"SI032"
"SI",2,2,2,1,41,20,6,6,"SI037"
"SI",4,2,1,2,31,14,4,4,"SI032"
"SI",1,3,4,1,21,13,4,3,"SI032"
"SI",1,3,2,1,41,12,4,5,"SI035"
"SI",1,3,3,1,36,16,6,6,"SI041"
"SI",1,3,3,1,52,11,3,6,"SI042"
"SI",1,3,4,2,21,15,4,10,"SI043"
"SI",1,3,4,1,60,20,7,10,"SI032"
"SI",1,2,3,2,65,12,4,2,"SI034"
"SI",2,3,2,2,43,16,6,6,"SI043"
"SI",3,2,2,2,25,16,4,9,"SI041"
"SI",1,3,3,1,69,13,4,2,"SI034"
"SI",3,2,3,1,18,12,2,9,"SI031"
"SI",2,3,2,1,54,8,2,3,"SI043"
"SI",2,1,2,2,39,19,6,8,"SI041"
"SI",1,3,3,1,58,14,5,NA,"SI041"
"SI",2,3,3,1,43,12,4,7,"SI032"
"SI",2,3,3,2,56,12,4,10,"SI041"
"SI",3,2,2,2,32,17,7,3,"SI032"
"SI",2,3,3,2,37,14,5,6,"SI034"
"SI",1,3,3,1,46,16,6,8,"SI032"
"SI",1,3,2,1,55,17,6,9,"SI032"
"SI",2,3,3,1,53,18,6,10,"SI037"
"SI",1,3,3,2,26,18,6,3,"SI035"
"SI",1,3,2,1,43,9,4,3,"SI034"
"SI",2,3,4,2,71,15,5,4,"SI034"
"SI",3,1,1,2,66,11,3,3,"SI032"
"SI",2,3,3,2,70,18,5,6,"SI042"
"SI",2,3,3,2,24,16,6,8,"SI041"
"SI",1,3,4,1,22,16,4,8,"SI038"
"SI",2,3,2,1,27,18,6,3,"SI044"
"SI",2,2,2,2,22,14,4,1,"SI041"
"SI",2,3,3,2,33,12,4,6,"SI041"
"SI",1,3,3,2,60,14,5,8,"SI042"
"SI",2,4,3,2,39,19,6,8,"SI031"
"SI",1,3,4,2,32,12,4,4,"SI044"
"SI",1,4,3,2,32,19,7,4,"SI034"
"SI",1,3,NA,1,53,14,5,8,"SI032"
"SI",2,3,3,2,27,15,6,3,"SI041"
"SI",2,3,3,1,34,15,4,7,"SI032"
"SI",2,3,2,2,53,17,6,9,"SI044"
"SI",2,3,2,2,35,16,6,9,"SI037"
"SI",NA,NA,NA,1,46,17,6,9,"SI032"
"SI",1,3,3,1,19,9,2,NA,"SI042"
"SI",2,3,3,2,23,13,4,8,"SI032"
"SI",1,2,2,1,82,16,5,NA,"SI041"
"SI",1,3,3,2,49,19,6,NA,"SI034"
"SI",1,3,3,1,56,11,3,1,"SI034"
"SI",2,2,2,1,57,13,4,7,"SI042"
"SI",2,3,3,2,47,17,6,6,"SI042"
"SI",1,3,2,2,22,14,4,9,"SI034"
"SI",2,3,3,2,82,15,5,2,"SI036"
"SI",1,4,4,2,24,15,4,8,"SI038"
"SI",2,2,2,1,55,12,4,1,"SI037"
"SI",2,3,3,1,20,13,4,7,"SI044"
"SI",1,3,2,2,35,18,6,10,"SI034"
"SI",2,3,3,1,33,13,4,5,"SI032"
"SI",1,3,2,1,53,12,4,3,"SI031"
"SI",1,3,3,2,69,15,5,6,"SI042"
"SI",1,2,3,1,36,12,4,10,"SI041"
"SI",1,3,3,1,45,14,5,5,"SI041"
"SI",1,3,3,1,30,18,7,10,"SI042"
"SI",2,2,3,1,45,16,6,5,"SI034"
"SI",1,3,2,2,42,18,7,10,"SI037"
"SI",1,3,3,2,31,17,7,8,"SI031"
"SI",4,2,2,2,25,19,4,3,"SI031"
"SI",2,2,2,2,55,16,6,10,"SI041"
"SI",1,3,4,1,49,17,5,6,"SI034"
"SI",1,2,2,2,45,12,4,2,"SI033"
"SI",3,2,2,2,41,14,4,5,"SI031"
"SI",2,3,3,2,31,11,3,4,"SI036"
"SI",1,3,4,1,39,15,6,7,"SI041"
"SI",1,4,4,1,27,15,6,NA,"SI034"
"SI",1,3,4,2,55,13,4,7,"SI042"
"SI",1,NA,3,2,44,18,7,10,"SI032"
"SI",1,3,3,1,34,19,6,8,"SI034"
"SI",2,3,3,2,67,14,5,9,"SI031"
"SI",2,3,3,2,75,36,7,3,"SI043"
"SI",2,2,3,2,30,18,6,5,"SI032"
"SI",3,2,3,2,23,17,4,5,"SI041"
"SI",1,3,4,1,54,21,7,10,"SI042"
"SI",2,3,3,1,66,17,7,9,"SI041"
"SI",1,3,3,2,54,16,6,10,"SI042"
"SI",1,3,3,2,20,13,4,9,"SI044"
"SI",1,3,3,2,65,17,6,5,"SI041"
"SI",1,3,3,1,58,12,4,4,"SI036"
"SI",2,2,2,2,55,8,2,4,"SI031"
"SI",1,2,3,1,19,13,4,6,"SI041"
"SI",1,3,3,2,70,16,6,5,"SI041"
"SI",2,3,4,2,41,17,6,7,"SI033"
"SI",1,4,3,2,33,25,6,4,"SI042"
"SI",2,3,2,2,38,16,5,7,"SI041"
"SI",1,3,3,1,62,12,4,7,"SI032"
"SI",1,2,2,1,50,13,4,NA,"SI041"
"SI",1,4,3,2,33,17,7,3,"SI035"
"SI",2,3,3,2,42,16,6,10,"SI041"
"SI",1,3,3,2,45,19,7,8,"SI034"
"SI",2,3,3,2,66,16,6,5,"SI041"
"SI",2,2,3,1,58,12,4,3,"SI041"
"SI",1,3,3,1,22,13,4,NA,"SI043"
"SI",1,3,3,1,54,12,4,10,"SI032"
"SI",NA,3,NA,2,38,11,3,NA,"SI034"
"SI",1,4,3,2,28,15,5,8,"SI034"
"SI",1,3,3,1,52,11,3,10,"SI032"
"SI",1,3,3,2,57,14,5,4,"SI032"
"SI",3,2,2,2,44,15,6,3,"SI041"
"SI",2,4,3,1,23,17,4,1,"SI032"
"SI",2,3,3,2,59,17,6,3,"SI044"
"SI",1,4,4,1,58,13,4,7,"SI032"
"SI",1,3,3,1,59,17,6,10,"SI034"
"SI",2,3,3,1,60,12,4,8,"SI041"
"SI",2,4,4,2,45,12,4,2,"SI043"
"SI",1,3,2,2,48,15,6,9,"SI041"
"SI",2,3,3,1,62,18,6,7,"SI041"
"SI",NA,NA,NA,1,59,11,3,10,"SI042"
"SI",1,3,3,2,24,16,6,3,"SI031"
"SI",1,3,3,2,32,15,6,3,"SI034"
"SI",2,3,3,1,45,12,4,8,"SI034"
"SI",4,4,4,1,24,13,4,6,"SI037"
"SI",2,3,2,2,33,18,6,9,"SI042"
"SI",2,3,4,2,67,14,4,4,"SI041"
"SI",3,3,2,2,23,13,4,5,"SI032"
"SI",1,3,3,2,45,15,5,10,"SI033"
"SI",2,3,3,1,44,12,4,3,"SI041"
"SI",3,2,2,2,27,17,6,NA,"SI042"
"SI",1,3,3,1,61,11,3,6,"SI032"
"SI",2,3,2,2,73,10,3,6,"SI042"
"SI",1,4,4,2,50,18,6,7,"SI043"
"SI",1,3,2,2,40,22,7,NA,"SI041"
"SI",1,3,3,1,60,17,6,7,"SI032"
"SI",2,4,4,1,24,12,3,NA,"SI033"
"SI",1,3,3,1,59,11,3,4,"SI041"
"SI",1,2,1,2,38,12,4,3,"SI037"
"SI",1,3,3,2,24,12,4,5,"SI044"
"SI",1,3,3,2,35,23,7,7,"SI041"
"SI",1,3,3,2,48,19,7,10,"SI041"
"SI",2,3,3,2,59,15,5,8,"SI044"
"SI",2,3,3,1,52,16,6,6,"SI041"
"SI",2,4,3,2,41,17,6,10,"SI037"
"SI",2,2,2,2,49,11,3,4,"SI041"
"SI",2,3,4,2,27,15,6,6,"SI032"
"SI",NA,NA,NA,1,49,11,3,8,"SI042"
"SI",1,3,3,2,46,17,4,2,"SI041"
"SI",2,2,2,2,46,11,4,3,"SI042"
"SI",2,3,3,2,66,11,4,5,"SI034"
"SI",2,3,3,2,65,12,4,7,"SI032"
"SI",1,4,3,2,62,12,4,8,"SI035"
"SI",1,3,3,2,42,17,4,7,"SI042"
"SI",2,3,4,2,81,16,4,3,"SI041"
"SI",2,2,2,1,23,17,4,4,"SI042"
"SI",2,3,3,1,63,12,4,5,"SI037"
"SI",1,3,3,1,62,18,6,9,"SI041"
"SI",1,3,3,1,32,17,7,7,"SI032"
